id	topic_id	thread_id	type	formula
q_529	A.342	4140378	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""(10\cdot 4=40)"" class=""ltx_Math"" display=""block""><semantics><mrow><mo stretchy=""false"">(</mo><mrow><mrow><mn>10</mn><mo>⋅</mo><mn>4</mn></mrow><mo>=</mo><mn>40</mn></mrow><mo stretchy=""false"">)</mo></mrow></semantics></math>"
q_530	A.342	4140378	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""40"" class=""ltx_Math"" display=""block""><semantics><mn>40</mn></semantics></math>"
q_531	A.342	4140378	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""125/6"" class=""ltx_Math"" display=""block""><semantics><mrow><mn>125</mn><mo>/</mo><mn>6</mn></mrow></semantics></math>"
q_532	A.343	4138767	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""E={(1,6),\ (2,5),\ (3,4),\ (4,3),\ (3,4),\ (5,2),\ (6,1)}"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>E</mi><mo>=</mo><mrow><mrow><mo stretchy=""false"">(</mo><mn>1</mn><mo>,</mo><mn>6</mn><mo stretchy=""false"">)</mo></mrow><mo rspace=""7.5pt"">,</mo><mrow><mo stretchy=""false"">(</mo><mn>2</mn><mo>,</mo><mn>5</mn><mo stretchy=""false"">)</mo></mrow><mo rspace=""7.5pt"">,</mo><mrow><mo stretchy=""false"">(</mo><mn>3</mn><mo>,</mo><mn>4</mn><mo stretchy=""false"">)</mo></mrow><mo rspace=""7.5pt"">,</mo><mrow><mo stretchy=""false"">(</mo><mn>4</mn><mo>,</mo><mn>3</mn><mo stretchy=""false"">)</mo></mrow><mo rspace=""7.5pt"">,</mo><mrow><mo stretchy=""false"">(</mo><mn>3</mn><mo>,</mo><mn>4</mn><mo stretchy=""false"">)</mo></mrow><mo rspace=""7.5pt"">,</mo><mrow><mo stretchy=""false"">(</mo><mn>5</mn><mo>,</mo><mn>2</mn><mo stretchy=""false"">)</mo></mrow><mo rspace=""7.5pt"">,</mo><mrow><mo stretchy=""false"">(</mo><mn>6</mn><mo>,</mo><mn>1</mn><mo stretchy=""false"">)</mo></mrow></mrow></mrow></semantics></math>"
q_533	A.343	4138767	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""|SampleSpace|"" class=""ltx_Math"" display=""block""><semantics><mrow><mo stretchy=""false"">|</mo><mrow><mi>S</mi><mo>⁢</mo><mi>a</mi><mo>⁢</mo><mi>m</mi><mo>⁢</mo><mi>p</mi><mo>⁢</mo><mi>l</mi><mo>⁢</mo><mi>e</mi><mo>⁢</mo><mi>S</mi><mo>⁢</mo><mi>p</mi><mo>⁢</mo><mi>a</mi><mo>⁢</mo><mi>c</mi><mo>⁢</mo><mi>e</mi></mrow><mo stretchy=""false"">|</mo></mrow></semantics></math>"
q_534	A.343	4138767	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""36"" class=""ltx_Math"" display=""block""><semantics><mn>36</mn></semantics></math>"
q_535	A.343	4138767	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""P(E)=1/6"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>P</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mi>E</mi><mo stretchy=""false"">)</mo></mrow></mrow><mo>=</mo><mrow><mn>1</mn><mo>/</mo><mn>6</mn></mrow></mrow></semantics></math>"
q_536	A.343	4138767	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\{(1,6),\ (2,5),\ (3,4)\}"" class=""ltx_Math"" display=""block""><semantics><mrow><mo stretchy=""false"">{</mo><mrow><mo stretchy=""false"">(</mo><mn>1</mn><mo>,</mo><mn>6</mn><mo stretchy=""false"">)</mo></mrow><mo rspace=""7.5pt"">,</mo><mrow><mo stretchy=""false"">(</mo><mn>2</mn><mo>,</mo><mn>5</mn><mo stretchy=""false"">)</mo></mrow><mo rspace=""7.5pt"">,</mo><mrow><mo stretchy=""false"">(</mo><mn>3</mn><mo>,</mo><mn>4</mn><mo stretchy=""false"">)</mo></mrow><mo stretchy=""false"">}</mo></mrow></semantics></math>"
q_537	A.343	4138767	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""|S|=21"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mo stretchy=""false"">|</mo><mi>S</mi><mo stretchy=""false"">|</mo></mrow><mo>=</mo><mn>21</mn></mrow></semantics></math>"
q_538	A.343	4138767	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""P(E)=3/21"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>P</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mi>E</mi><mo stretchy=""false"">)</mo></mrow></mrow><mo>=</mo><mrow><mn>3</mn><mo>/</mo><mn>21</mn></mrow></mrow></semantics></math>"
q_539	A.344	4135977	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\mathcal{A}"" class=""ltx_Math"" display=""block""><semantics><mi class=""ltx_font_mathcaligraphic"">𝒜</mi></semantics></math>"
q_540	A.344	4135977	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""X"" class=""ltx_Math"" display=""block""><semantics><mi>X</mi></semantics></math>"
q_541	A.344	4135977	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\tau"" class=""ltx_Math"" display=""block""><semantics><mi>τ</mi></semantics></math>"
q_542	A.344	4135977	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""X"" class=""ltx_Math"" display=""block""><semantics><mi>X</mi></semantics></math>"
q_543	A.344	4135977	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""X"" class=""ltx_Math"" display=""block""><semantics><mi>X</mi></semantics></math>"
q_544	A.344	4135977	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""X"" class=""ltx_Math"" display=""block""><semantics><mi>X</mi></semantics></math>"
q_545	A.344	4135977	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""X=\{a,b,c,d,e\}"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>X</mi><mo>=</mo><mrow><mo stretchy=""false"">{</mo><mi>a</mi><mo>,</mo><mi>b</mi><mo>,</mo><mi>c</mi><mo>,</mo><mi>d</mi><mo>,</mo><mi>e</mi><mo stretchy=""false"">}</mo></mrow></mrow></semantics></math>"
q_546	A.344	4135977	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\mathcal{A}=\{\{a\}\}"" class=""ltx_Math"" display=""block""><semantics><mrow><mi class=""ltx_font_mathcaligraphic"">𝒜</mi><mo>=</mo><mrow><mo stretchy=""false"">{</mo><mrow><mo stretchy=""false"">{</mo><mi>a</mi><mo stretchy=""false"">}</mo></mrow><mo stretchy=""false"">}</mo></mrow></mrow></semantics></math>"
q_547	A.344	4135977	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""X"" class=""ltx_Math"" display=""block""><semantics><mi>X</mi></semantics></math>"
q_548	A.344	4135977	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\mathcal{A}=\{\{a\}\}"" class=""ltx_Math"" display=""block""><semantics><mrow><mi class=""ltx_font_mathcaligraphic"">𝒜</mi><mo>=</mo><mrow><mo stretchy=""false"">{</mo><mrow><mo stretchy=""false"">{</mo><mi>a</mi><mo stretchy=""false"">}</mo></mrow><mo stretchy=""false"">}</mo></mrow></mrow></semantics></math>"
q_549	A.344	4135977	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""X"" class=""ltx_Math"" display=""block""><semantics><mi>X</mi></semantics></math>"
q_550	A.344	4135977	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\mathcal{A}"" class=""ltx_Math"" display=""block""><semantics><mi class=""ltx_font_mathcaligraphic"">𝒜</mi></semantics></math>"
q_551	A.344	4135977	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""X"" class=""ltx_Math"" display=""block""><semantics><mi>X</mi></semantics></math>"
q_552	A.344	4135977	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\mathcal{A}"" class=""ltx_Math"" display=""block""><semantics><mi class=""ltx_font_mathcaligraphic"">𝒜</mi></semantics></math>"
q_553	A.344	4135977	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\{a\}\cap\{a\}=\{a\}"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mrow><mo stretchy=""false"">{</mo><mi>a</mi><mo stretchy=""false"">}</mo></mrow><mo>∩</mo><mrow><mo stretchy=""false"">{</mo><mi>a</mi><mo stretchy=""false"">}</mo></mrow></mrow><mo>=</mo><mrow><mo stretchy=""false"">{</mo><mi>a</mi><mo stretchy=""false"">}</mo></mrow></mrow></semantics></math>"
q_554	A.344	4135977	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\mathcal{B}=\{\{a\}\}"" class=""ltx_Math"" display=""block""><semantics><mrow><mi class=""ltx_font_mathcaligraphic"">ℬ</mi><mo>=</mo><mrow><mo stretchy=""false"">{</mo><mrow><mo stretchy=""false"">{</mo><mi>a</mi><mo stretchy=""false"">}</mo></mrow><mo stretchy=""false"">}</mo></mrow></mrow></semantics></math>"
q_555	A.344	4135977	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\mathcal{B}"" class=""ltx_Math"" display=""block""><semantics><mi class=""ltx_font_mathcaligraphic"">ℬ</mi></semantics></math>"
q_556	A.344	4135977	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\{a\}"" class=""ltx_Math"" display=""block""><semantics><mrow><mo stretchy=""false"">{</mo><mi>a</mi><mo stretchy=""false"">}</mo></mrow></semantics></math>"
q_557	A.344	4135977	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\displaystyle\bigcup\mathcal{B}=\{a\}"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mo largeop=""true"" mathsize=""160%"" movablelimits=""false"" stretchy=""false"" symmetric=""true"">⋃</mo><mi class=""ltx_font_mathcaligraphic"">ℬ</mi></mrow><mo>=</mo><mrow><mo stretchy=""false"">{</mo><mi>a</mi><mo stretchy=""false"">}</mo></mrow></mrow></semantics></math>"
q_558	A.344	4135977	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\{a\}\neq X."" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mrow><mo stretchy=""false"">{</mo><mi>a</mi><mo stretchy=""false"">}</mo></mrow><mo>≠</mo><mi>X</mi></mrow><mo>.</mo></mrow></semantics></math>"
q_559	A.344	4135977	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""X\not\in\tau."" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>X</mi><mo>∉</mo><mi>τ</mi></mrow><mo>.</mo></mrow></semantics></math>"
q_560	A.344	4135977	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""X"" class=""ltx_Math"" display=""block""><semantics><mi>X</mi></semantics></math>"
q_561	A.344	4135977	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\tau"" class=""ltx_Math"" display=""block""><semantics><mi>τ</mi></semantics></math>"
q_562	A.345	4126474	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""r\equiv\begin{cases}x=1\\ y=1\\ z=\lambda-2\end{cases}"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>r</mi><mo>≡</mo><mrow><mo>{</mo><mtable columnspacing=""5pt"" displaystyle=""true"" rowspacing=""0pt""><mtr><mtd columnalign=""left""><mrow><mi>x</mi><mo>=</mo><mn>1</mn></mrow></mtd><mtd/></mtr><mtr><mtd columnalign=""left""><mrow><mi>y</mi><mo>=</mo><mn>1</mn></mrow></mtd><mtd/></mtr><mtr><mtd columnalign=""left""><mrow><mi>z</mi><mo>=</mo><mrow><mi>λ</mi><mo>-</mo><mn>2</mn></mrow></mrow></mtd><mtd/></mtr></mtable></mrow></mrow></semantics></math>"
q_563	A.345	4126474	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""s\equiv\begin{cases}x=\mu\\ y=\mu-1\\ z=-1\end{cases}"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>s</mi><mo>≡</mo><mrow><mo>{</mo><mtable columnspacing=""5pt"" displaystyle=""true"" rowspacing=""0pt""><mtr><mtd columnalign=""left""><mrow><mi>x</mi><mo>=</mo><mi>μ</mi></mrow></mtd><mtd/></mtr><mtr><mtd columnalign=""left""><mrow><mi>y</mi><mo>=</mo><mrow><mi>μ</mi><mo>-</mo><mn>1</mn></mrow></mrow></mtd><mtd/></mtr><mtr><mtd columnalign=""left""><mrow><mi>z</mi><mo>=</mo><mrow><mo>-</mo><mn>1</mn></mrow></mrow></mtd><mtd/></mtr></mtable></mrow></mrow></semantics></math>"
q_564	A.346	4125256	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\{r\in\mathbb{Q}\mid r^{2}>2,r>0\}"" class=""ltx_Math"" display=""block""><semantics><mrow><mo stretchy=""false"">{</mo><mrow><mi>r</mi><mo>∈</mo><mi>ℚ</mi></mrow><mo>∣</mo><mrow><mrow><msup><mi>r</mi><mn>2</mn></msup><mo>></mo><mn>2</mn></mrow><mo>,</mo><mrow><mi>r</mi><mo>></mo><mn>0</mn></mrow></mrow><mo stretchy=""false"">}</mo></mrow></semantics></math>"
q_565	A.346	4125256	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""0\in\mathbb{Q}"" class=""ltx_Math"" display=""block""><semantics><mrow><mn>0</mn><mo>∈</mo><mi>ℚ</mi></mrow></semantics></math>"
q_566	A.347	4118427	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""(a,b)=1"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mo stretchy=""false"">(</mo><mi>a</mi><mo>,</mo><mi>b</mi><mo stretchy=""false"">)</mo></mrow><mo>=</mo><mn>1</mn></mrow></semantics></math>"
q_567	A.347	4118427	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""(a+b,a-b)=1"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mo stretchy=""false"">(</mo><mrow><mi>a</mi><mo>+</mo><mi>b</mi></mrow><mo>,</mo><mrow><mi>a</mi><mo>-</mo><mi>b</mi></mrow><mo stretchy=""false"">)</mo></mrow><mo>=</mo><mn>1</mn></mrow></semantics></math>"
q_568	A.347	4118427	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""2."" class=""ltx_Math"" display=""block""><semantics><mrow><mn>2</mn><mo>.</mo></mrow></semantics></math>"
q_569	A.347	4118427	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""(a+b,a-b)=d"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mo stretchy=""false"">(</mo><mrow><mi>a</mi><mo>+</mo><mi>b</mi></mrow><mo>,</mo><mrow><mi>a</mi><mo>-</mo><mi>b</mi></mrow><mo stretchy=""false"">)</mo></mrow><mo>=</mo><mi>d</mi></mrow></semantics></math>"
q_570	A.347	4118427	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""a+b=md"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>a</mi><mo>+</mo><mi>b</mi></mrow><mo>=</mo><mrow><mi>m</mi><mo>⁢</mo><mi>d</mi></mrow></mrow></semantics></math>"
q_571	A.347	4118427	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""a-b=nd."" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mrow><mi>a</mi><mo>-</mo><mi>b</mi></mrow><mo>=</mo><mrow><mi>n</mi><mo>⁢</mo><mi>d</mi></mrow></mrow><mo>.</mo></mrow></semantics></math>"
q_572	A.347	4118427	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""2a=(m+n)d"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mn>2</mn><mo>⁢</mo><mi>a</mi></mrow><mo>=</mo><mrow><mrow><mo stretchy=""false"">(</mo><mrow><mi>m</mi><mo>+</mo><mi>n</mi></mrow><mo stretchy=""false"">)</mo></mrow><mo>⁢</mo><mi>d</mi></mrow></mrow></semantics></math>"
q_573	A.347	4118427	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""2b=(m-n)d"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mn>2</mn><mo>⁢</mo><mi>b</mi></mrow><mo>=</mo><mrow><mrow><mo stretchy=""false"">(</mo><mrow><mi>m</mi><mo>-</mo><mi>n</mi></mrow><mo stretchy=""false"">)</mo></mrow><mo>⁢</mo><mi>d</mi></mrow></mrow></semantics></math>"
q_574	A.347	4118427	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""a,b"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>a</mi><mo>,</mo><mi>b</mi></mrow></semantics></math>"
q_575	A.347	4118427	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""2"" class=""ltx_Math"" display=""block""><semantics><mn>2</mn></semantics></math>"
q_576	A.347	4118427	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""(a,b)"" class=""ltx_Math"" display=""block""><semantics><mrow><mo stretchy=""false"">(</mo><mi>a</mi><mo>,</mo><mi>b</mi><mo stretchy=""false"">)</mo></mrow></semantics></math>"
q_577	A.347	4118427	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""(2a,2b),"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mo stretchy=""false"">(</mo><mrow><mn>2</mn><mo>⁢</mo><mi>a</mi></mrow><mo>,</mo><mrow><mn>2</mn><mo>⁢</mo><mi>b</mi></mrow><mo stretchy=""false"">)</mo></mrow><mo>,</mo></mrow></semantics></math>"
q_578	A.348	4115846	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\det\begin{pmatrix}A&B\\ B&A\end{pmatrix}=\det(A-B)\det(A+B)"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mo movablelimits=""false"">det</mo><mo>⁡</mo><mrow><mo>(</mo><mtable columnspacing=""5pt"" displaystyle=""true"" rowspacing=""0pt""><mtr><mtd columnalign=""center""><mi>A</mi></mtd><mtd columnalign=""center""><mi>B</mi></mtd></mtr><mtr><mtd columnalign=""center""><mi>B</mi></mtd><mtd columnalign=""center""><mi>A</mi></mtd></mtr></mtable><mo>)</mo></mrow></mrow><mo>=</mo><mrow><mo movablelimits=""false"">det</mo><mo>⁡</mo><mrow><mrow><mo stretchy=""false"">(</mo><mrow><mi>A</mi><mo>-</mo><mi>B</mi></mrow><mo stretchy=""false"">)</mo></mrow><mo>⁢</mo><mrow><mo movablelimits=""false"">det</mo><mo>⁡</mo><mrow><mo stretchy=""false"">(</mo><mrow><mi>A</mi><mo>+</mo><mi>B</mi></mrow><mo stretchy=""false"">)</mo></mrow></mrow></mrow></mrow></mrow></semantics></math>"
q_579	A.348	4115846	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\begin{pmatrix}A&-B\\ B&A\end{pmatrix}"" class=""ltx_Math"" display=""block""><semantics><mrow><mo>(</mo><mtable columnspacing=""5pt"" displaystyle=""true"" rowspacing=""0pt""><mtr><mtd columnalign=""center""><mi>A</mi></mtd><mtd columnalign=""center""><mrow><mo>-</mo><mi>B</mi></mrow></mtd></mtr><mtr><mtd columnalign=""center""><mi>B</mi></mtd><mtd columnalign=""center""><mi>A</mi></mtd></mtr></mtable><mo>)</mo></mrow></semantics></math>"
q_580	A.348	4115846	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""A,B\in\mathbb{R}^{n\times n}"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>A</mi><mo>,</mo><mi>B</mi></mrow><mo>∈</mo><msup><mi>ℝ</mi><mrow><mi>n</mi><mo>×</mo><mi>n</mi></mrow></msup></mrow></semantics></math>"
q_581	A.348	4115846	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""A"" class=""ltx_Math"" display=""block""><semantics><mi>A</mi></semantics></math>"
q_582	A.348	4115846	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""B"" class=""ltx_Math"" display=""block""><semantics><mi>B</mi></semantics></math>"
q_583	A.349	4115364	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""x!=\sqrt{2\pi x}*(\frac{x}{e})^{x}"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>x</mi><mo>!</mo></mrow><mo>=</mo><mrow><msqrt><mrow><mn>2</mn><mo>⁢</mo><mi>π</mi><mo>⁢</mo><mi>x</mi></mrow></msqrt><mo>*</mo><msup><mrow><mo stretchy=""false"">(</mo><mfrac><mi>x</mi><mi>e</mi></mfrac><mo stretchy=""false"">)</mo></mrow><mi>x</mi></msup></mrow></mrow></semantics></math>"
q_584	A.349	4115364	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""y=\sqrt{2\pi x}*(\frac{x}{e})^{x}"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>y</mi><mo>=</mo><mrow><msqrt><mrow><mn>2</mn><mo>⁢</mo><mi>π</mi><mo>⁢</mo><mi>x</mi></mrow></msqrt><mo>*</mo><msup><mrow><mo stretchy=""false"">(</mo><mfrac><mi>x</mi><mi>e</mi></mfrac><mo stretchy=""false"">)</mo></mrow><mi>x</mi></msup></mrow></mrow></semantics></math>"
q_585	A.350	4114892	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""x^{3}-x,x\in\mathbb{N}"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mrow><msup><mi>x</mi><mn>3</mn></msup><mo>-</mo><mi>x</mi></mrow><mo>,</mo><mi>x</mi></mrow><mo>∈</mo><mi>ℕ</mi></mrow></semantics></math>"
q_586	A.350	4114892	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""x\in\mathbb{N}"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>x</mi><mo>∈</mo><mi>ℕ</mi></mrow></semantics></math>"
q_587	A.350	4114892	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""P(x)"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>P</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo></mrow></mrow></semantics></math>"
q_588	A.350	4114892	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""x^{3}-x"" class=""ltx_Math"" display=""block""><semantics><mrow><msup><mi>x</mi><mn>3</mn></msup><mo>-</mo><mi>x</mi></mrow></semantics></math>"
q_589	A.350	4114892	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\mathbb{N}"" class=""ltx_Math"" display=""block""><semantics><mi>ℕ</mi></semantics></math>"
q_590	A.350	4114892	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""0"" class=""ltx_Math"" display=""block""><semantics><mn>0</mn></semantics></math>"
q_591	A.350	4114892	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\frac{0^{3}-0}{2}=0"" class=""ltx_Math"" display=""block""><semantics><mrow><mfrac><mrow><msup><mn>0</mn><mn>3</mn></msup><mo>-</mo><mn>0</mn></mrow><mn>2</mn></mfrac><mo>=</mo><mn>0</mn></mrow></semantics></math>"
q_592	A.350	4114892	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\frac{0^{3}-0}{3}=0"" class=""ltx_Math"" display=""block""><semantics><mrow><mfrac><mrow><msup><mn>0</mn><mn>3</mn></msup><mo>-</mo><mn>0</mn></mrow><mn>3</mn></mfrac><mo>=</mo><mn>0</mn></mrow></semantics></math>"
q_593	A.350	4114892	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""P(0)"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>P</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mn>0</mn><mo stretchy=""false"">)</mo></mrow></mrow></semantics></math>"
q_594	A.350	4114892	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""P(k)"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>P</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mi>k</mi><mo stretchy=""false"">)</mo></mrow></mrow></semantics></math>"
q_595	A.350	4114892	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""k^{3}-k"" class=""ltx_Math"" display=""block""><semantics><mrow><msup><mi>k</mi><mn>3</mn></msup><mo>-</mo><mi>k</mi></mrow></semantics></math>"
q_596	A.350	4114892	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""P(k)"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>P</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mi>k</mi><mo stretchy=""false"">)</mo></mrow></mrow></semantics></math>"
