id	topic_id	thread_id	type	slt
q_868	A.87	3081320	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""3+\big{(}\frac{a}{b}+\frac{b}{a}\big{)}+\big{(}\frac{a}{c}+\frac{c}{a}\big{)}+%&#10;\big{(}\frac{b}{c}+\frac{c}{b}\big{)}\geq 3+2+2+2=9=3^{2}\ \blacksquare"" display=""block"">   <mrow>     <mrow>       <mn>3</mn>       <mo>+</mo>       <mrow>         <mo maxsize=""120%"" minsize=""120%"">(</mo>         <mrow>           <mfrac>             <mi>a</mi>             <mi>b</mi>           </mfrac>           <mo>+</mo>           <mfrac>             <mi>b</mi>             <mi>a</mi>           </mfrac>         </mrow>         <mo maxsize=""120%"" minsize=""120%"">)</mo>       </mrow>       <mo>+</mo>       <mrow>         <mo maxsize=""120%"" minsize=""120%"">(</mo>         <mrow>           <mfrac>             <mi>a</mi>             <mi>c</mi>           </mfrac>           <mo>+</mo>           <mfrac>             <mi>c</mi>             <mi>a</mi>           </mfrac>         </mrow>         <mo maxsize=""120%"" minsize=""120%"">)</mo>       </mrow>       <mo>+</mo>       <mrow>         <mo maxsize=""120%"" minsize=""120%"">(</mo>         <mrow>           <mfrac>             <mi>b</mi>             <mi>c</mi>           </mfrac>           <mo>+</mo>           <mfrac>             <mi>c</mi>             <mi>b</mi>           </mfrac>         </mrow>         <mo maxsize=""120%"" minsize=""120%"">)</mo>       </mrow>     </mrow>     <mo>≥</mo>     <mrow>       <mn>3</mn>       <mo>+</mo>       <mn>2</mn>       <mo>+</mo>       <mn>2</mn>       <mo>+</mo>       <mn>2</mn>     </mrow>     <mo>=</mo>     <mn>9</mn>     <mo>=</mo>     <mrow>       <mpadded width=""+5pt"">         <msup>           <mn>3</mn>           <mn>2</mn>         </msup>       </mpadded>       <mo>⁢</mo>       <merror class=""ltx_ERROR undefined undefined"">         <mtext>\blacksquare</mtext>       </merror>     </mrow>   </mrow> </math> "
q_869	A.87	3081320	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""n"" display=""block"">   <mi>n</mi> </math> "
q_870	A.87	3081320	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""P(n)::\big{(}\sum_{i=1}^{n}a_{i}\big{)}\big{(}\sum_{i=1}^{n}\frac{1}{a_{i}}%&#10;\big{)}\geq n^{2}"" display=""block"">   <mrow>     <mi>P</mi>     <mrow>       <mo stretchy=""false"">(</mo>       <mi>n</mi>       <mo stretchy=""false"">)</mo>     </mrow>     <mo>:</mo>     <mo>:</mo>     <mrow>       <mo maxsize=""120%"" minsize=""120%"">(</mo>       <munderover>         <mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo>         <mrow>           <mi>i</mi>           <mo>=</mo>           <mn>1</mn>         </mrow>         <mi>n</mi>       </munderover>       <msub>         <mi>a</mi>         <mi>i</mi>       </msub>       <mo maxsize=""120%"" minsize=""120%"">)</mo>     </mrow>     <mrow>       <mo maxsize=""120%"" minsize=""120%"">(</mo>       <munderover>         <mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo>         <mrow>           <mi>i</mi>           <mo>=</mo>           <mn>1</mn>         </mrow>         <mi>n</mi>       </munderover>       <mfrac>         <mn>1</mn>         <msub>           <mi>a</mi>           <mi>i</mi>         </msub>       </mfrac>       <mo maxsize=""120%"" minsize=""120%"">)</mo>     </mrow>     <mo>≥</mo>     <msup>       <mi>n</mi>       <mn>2</mn>     </msup>   </mrow> </math> "
q_871	A.87	3081320	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\big{(}\sum_{i=1}^{1}a_{i}\big{)}\big{(}\sum_{i=1}^{1}\frac{1}{a_{i}}\big{)}=a%&#10;_{1}\frac{1}{a_{1}}=1=1^{2}"" display=""block"">   <mrow>     <mrow>       <mrow>         <mo maxsize=""120%"" minsize=""120%"">(</mo>         <mrow>           <munderover>             <mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo>             <mrow>               <mi>i</mi>               <mo>=</mo>               <mn>1</mn>             </mrow>             <mn>1</mn>           </munderover>           <msub>             <mi>a</mi>             <mi>i</mi>           </msub>         </mrow>         <mo maxsize=""120%"" minsize=""120%"">)</mo>       </mrow>       <mo>⁢</mo>       <mrow>         <mo maxsize=""120%"" minsize=""120%"">(</mo>         <mrow>           <munderover>             <mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo>             <mrow>               <mi>i</mi>               <mo>=</mo>               <mn>1</mn>             </mrow>             <mn>1</mn>           </munderover>           <mfrac>             <mn>1</mn>             <msub>               <mi>a</mi>               <mi>i</mi>             </msub>           </mfrac>         </mrow>         <mo maxsize=""120%"" minsize=""120%"">)</mo>       </mrow>     </mrow>     <mo>=</mo>     <mrow>       <msub>         <mi>a</mi>         <mn>1</mn>       </msub>       <mo>⁢</mo>       <mfrac>         <mn>1</mn>         <msub>           <mi>a</mi>           <mn>1</mn>         </msub>       </mfrac>     </mrow>     <mo>=</mo>     <mn>1</mn>     <mo>=</mo>     <msup>       <mn>1</mn>       <mn>2</mn>     </msup>   </mrow> </math> "
q_872	A.87	3081320	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""P(1)"" display=""block"">   <mrow>     <mi>P</mi>     <mo>⁢</mo>     <mrow>       <mo stretchy=""false"">(</mo>       <mn>1</mn>       <mo stretchy=""false"">)</mo>     </mrow>   </mrow> </math> "
q_873	A.87	3081320	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""P(n)"" display=""block"">   <mrow>     <mi>P</mi>     <mo>⁢</mo>     <mrow>       <mo stretchy=""false"">(</mo>       <mi>n</mi>       <mo stretchy=""false"">)</mo>     </mrow>   </mrow> </math> "
q_874	A.87	3081320	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\left(\sum_{i=1}^{n+1}a_{i}\right)\left(\sum_{i=1}^{n+1}\frac{1}{a_{i}}\right)%&#10;=\left[\left(\sum_{i=1}^{n}a_{i}\right)+a_{n+1}\right]\left[\left(\sum_{i=1}^{%&#10;n}\frac{1}{a_{i}}\right)+\frac{1}{a_{n+1}}\right]"" display=""block"">   <mrow>     <mrow>       <mrow>         <mo>(</mo>         <mrow>           <munderover>             <mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo>             <mrow>               <mi>i</mi>               <mo>=</mo>               <mn>1</mn>             </mrow>             <mrow>               <mi>n</mi>               <mo>+</mo>               <mn>1</mn>             </mrow>           </munderover>           <msub>             <mi>a</mi>             <mi>i</mi>           </msub>         </mrow>         <mo>)</mo>       </mrow>       <mo>⁢</mo>       <mrow>         <mo>(</mo>         <mrow>           <munderover>             <mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo>             <mrow>               <mi>i</mi>               <mo>=</mo>               <mn>1</mn>             </mrow>             <mrow>               <mi>n</mi>               <mo>+</mo>               <mn>1</mn>             </mrow>           </munderover>           <mfrac>             <mn>1</mn>             <msub>               <mi>a</mi>               <mi>i</mi>             </msub>           </mfrac>         </mrow>         <mo>)</mo>       </mrow>     </mrow>     <mo>=</mo>     <mrow>       <mrow>         <mo>[</mo>         <mrow>           <mrow>             <mo>(</mo>             <mrow>               <munderover>                 <mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo>                 <mrow>                   <mi>i</mi>                   <mo>=</mo>                   <mn>1</mn>                 </mrow>                 <mi>n</mi>               </munderover>               <msub>                 <mi>a</mi>                 <mi>i</mi>               </msub>             </mrow>             <mo>)</mo>           </mrow>           <mo>+</mo>           <msub>             <mi>a</mi>             <mrow>               <mi>n</mi>               <mo>+</mo>               <mn>1</mn>             </mrow>           </msub>         </mrow>         <mo>]</mo>       </mrow>       <mo>⁢</mo>       <mrow>         <mo>[</mo>         <mrow>           <mrow>             <mo>(</mo>             <mrow>               <munderover>                 <mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo>                 <mrow>                   <mi>i</mi>                   <mo>=</mo>                   <mn>1</mn>                 </mrow>                 <mi>n</mi>               </munderover>               <mfrac>                 <mn>1</mn>                 <msub>                   <mi>a</mi>                   <mi>i</mi>                 </msub>               </mfrac>             </mrow>             <mo>)</mo>           </mrow>           <mo>+</mo>           <mfrac>             <mn>1</mn>             <msub>               <mi>a</mi>               <mrow>                 <mi>n</mi>                 <mo>+</mo>                 <mn>1</mn>               </mrow>             </msub>           </mfrac>         </mrow>         <mo>]</mo>       </mrow>     </mrow>   </mrow> </math> "
q_875	A.87	3081320	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""=\left(\sum_{i=1}^{n}a_{i}\right)\left[\left(\sum_{i=1}^{n}\frac{1}{a_{i}}%&#10;\right)+\frac{1}{a_{n+1}}\right]+a_{n+1}\left[\left(\sum_{i=1}^{n}\frac{1}{a_{%&#10;i}}\right)+\frac{1}{a_{n+1}}\right]"" display=""block"">   <mrow>     <mi/>     <mo>=</mo>     <mrow>       <mrow>         <mrow>           <mo>(</mo>           <mrow>             <munderover>               <mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo>               <mrow>                 <mi>i</mi>                 <mo>=</mo>                 <mn>1</mn>               </mrow>               <mi>n</mi>             </munderover>             <msub>               <mi>a</mi>               <mi>i</mi>             </msub>           </mrow>           <mo>)</mo>         </mrow>         <mo>⁢</mo>         <mrow>           <mo>[</mo>           <mrow>             <mrow>               <mo>(</mo>               <mrow>                 <munderover>                   <mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo>                   <mrow>                     <mi>i</mi>                     <mo>=</mo>                     <mn>1</mn>                   </mrow>                   <mi>n</mi>                 </munderover>                 <mfrac>                   <mn>1</mn>                   <msub>                     <mi>a</mi>                     <mi>i</mi>                   </msub>                 </mfrac>               </mrow>               <mo>)</mo>             </mrow>             <mo>+</mo>             <mfrac>               <mn>1</mn>               <msub>                 <mi>a</mi>                 <mrow>                   <mi>n</mi>                   <mo>+</mo>                   <mn>1</mn>                 </mrow>               </msub>             </mfrac>           </mrow>           <mo>]</mo>         </mrow>       </mrow>       <mo>+</mo>       <mrow>         <msub>           <mi>a</mi>           <mrow>             <mi>n</mi>             <mo>+</mo>             <mn>1</mn>           </mrow>         </msub>         <mo>⁢</mo>         <mrow>           <mo>[</mo>           <mrow>             <mrow>               <mo>(</mo>               <mrow>                 <munderover>                   <mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo>                   <mrow>                     <mi>i</mi>                     <mo>=</mo>                     <mn>1</mn>                   </mrow>                   <mi>n</mi>                 </munderover>                 <mfrac>                   <mn>1</mn>                   <msub>                     <mi>a</mi>                     <mi>i</mi>                   </msub>                 </mfrac>               </mrow>               <mo>)</mo>             </mrow>             <mo>+</mo>             <mfrac>               <mn>1</mn>               <msub>                 <mi>a</mi>                 <mrow>                   <mi>n</mi>                   <mo>+</mo>                   <mn>1</mn>                 </mrow>               </msub>             </mfrac>           </mrow>           <mo>]</mo>         </mrow>       </mrow>     </mrow>   </mrow> </math> "
q_876	A.87	3081320	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""=\left(\sum_{i=1}^{n}a_{i}\right)\left(\sum_{i=1}^{n}\frac{1}{a_{i}}\right)+%&#10;\left(\sum_{i=1}^{n}a_{i}\right)\frac{1}{a_{n+1}}+a_{n+1}\left(\sum_{i=1}^{n}%&#10;\frac{1}{a_{i}}\right)+a_{n+1}\frac{1}{a_{n+1}}"" display=""block"">   <mrow>     <mi/>     <mo>=</mo>     <mrow>       <mrow>         <mrow>           <mo>(</mo>           <mrow>             <munderover>               <mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo>               <mrow>                 <mi>i</mi>                 <mo>=</mo>                 <mn>1</mn>               </mrow>               <mi>n</mi>             </munderover>             <msub>               <mi>a</mi>               <mi>i</mi>             </msub>           </mrow>           <mo>)</mo>         </mrow>         <mo>⁢</mo>         <mrow>           <mo>(</mo>           <mrow>             <munderover>               <mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo>               <mrow>                 <mi>i</mi>                 <mo>=</mo>                 <mn>1</mn>               </mrow>               <mi>n</mi>             </munderover>             <mfrac>               <mn>1</mn>               <msub>                 <mi>a</mi>                 <mi>i</mi>               </msub>             </mfrac>           </mrow>           <mo>)</mo>         </mrow>       </mrow>       <mo>+</mo>       <mrow>         <mrow>           <mo>(</mo>           <mrow>             <munderover>               <mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo>               <mrow>                 <mi>i</mi>                 <mo>=</mo>                 <mn>1</mn>               </mrow>               <mi>n</mi>             </munderover>             <msub>               <mi>a</mi>               <mi>i</mi>             </msub>           </mrow>           <mo>)</mo>         </mrow>         <mo>⁢</mo>         <mfrac>           <mn>1</mn>           <msub>             <mi>a</mi>             <mrow>               <mi>n</mi>               <mo>+</mo>               <mn>1</mn>             </mrow>           </msub>         </mfrac>       </mrow>       <mo>+</mo>       <mrow>         <msub>           <mi>a</mi>           <mrow>             <mi>n</mi>             <mo>+</mo>             <mn>1</mn>           </mrow>         </msub>         <mo>⁢</mo>         <mrow>           <mo>(</mo>           <mrow>             <munderover>               <mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo>               <mrow>                 <mi>i</mi>                 <mo>=</mo>                 <mn>1</mn>               </mrow>               <mi>n</mi>             </munderover>             <mfrac>               <mn>1</mn>               <msub>                 <mi>a</mi>                 <mi>i</mi>               </msub>             </mfrac>           </mrow>           <mo>)</mo>         </mrow>       </mrow>       <mo>+</mo>       <mrow>         <msub>           <mi>a</mi>           <mrow>             <mi>n</mi>             <mo>+</mo>             <mn>1</mn>           </mrow>         </msub>         <mo>⁢</mo>         <mfrac>           <mn>1</mn>           <msub>             <mi>a</mi>             <mrow>               <mi>n</mi>               <mo>+</mo>               <mn>1</mn>             </mrow>           </msub>         </mfrac>       </mrow>     </mrow>   </mrow> </math> "
q_877	A.87	3081320	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""=\left(\sum_{i=1}^{n}a_{i}\right)\left(\sum_{i=1}^{n}\frac{1}{a_{i}}\right)+%&#10;\left(\sum_{i=1}^{n}a_{i}\right)\frac{1}{a_{n+1}}+a_{n+1}\left(\sum_{i=1}^{n}%&#10;\frac{1}{a_{i}}\right)+1"" display=""block"">   <mrow>     <mi/>     <mo>=</mo>     <mrow>       <mrow>         <mrow>           <mo>(</mo>           <mrow>             <munderover>               <mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo>               <mrow>                 <mi>i</mi>                 <mo>=</mo>                 <mn>1</mn>               </mrow>               <mi>n</mi>             </munderover>             <msub>               <mi>a</mi>               <mi>i</mi>             </msub>           </mrow>           <mo>)</mo>         </mrow>         <mo>⁢</mo>         <mrow>           <mo>(</mo>           <mrow>             <munderover>               <mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo>               <mrow>                 <mi>i</mi>                 <mo>=</mo>                 <mn>1</mn>               </mrow>               <mi>n</mi>             </munderover>             <mfrac>               <mn>1</mn>               <msub>                 <mi>a</mi>                 <mi>i</mi>               </msub>             </mfrac>           </mrow>           <mo>)</mo>         </mrow>       </mrow>       <mo>+</mo>       <mrow>         <mrow>           <mo>(</mo>           <mrow>             <munderover>               <mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo>               <mrow>                 <mi>i</mi>                 <mo>=</mo>                 <mn>1</mn>               </mrow>               <mi>n</mi>             </munderover>             <msub>               <mi>a</mi>               <mi>i</mi>             </msub>           </mrow>           <mo>)</mo>         </mrow>         <mo>⁢</mo>         <mfrac>           <mn>1</mn>           <msub>             <mi>a</mi>             <mrow>               <mi>n</mi>               <mo>+</mo>               <mn>1</mn>             </mrow>           </msub>         </mfrac>       </mrow>       <mo>+</mo>       <mrow>         <msub>           <mi>a</mi>           <mrow>             <mi>n</mi>             <mo>+</mo>             <mn>1</mn>           </mrow>         </msub>         <mo>⁢</mo>         <mrow>           <mo>(</mo>           <mrow>             <munderover>               <mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo>               <mrow>                 <mi>i</mi>                 <mo>=</mo>                 <mn>1</mn>               </mrow>               <mi>n</mi>             </munderover>             <mfrac>               <mn>1</mn>               <msub>                 <mi>a</mi>                 <mi>i</mi>               </msub>             </mfrac>           </mrow>           <mo>)</mo>         </mrow>       </mrow>       <mo>+</mo>       <mn>1</mn>     </mrow>   </mrow> </math> "
